CustomerID,CustomerName,Segment,LocationID,RegistrationDate,CustomerTier
1542,Customer_01542,Retail,24,2018-01-28,Silver
1543,Customer_01543,Retail,10,2019-04-22,Silver
1544,Customer_01544,Retail,25,2018-05-30,Platinum
1545,Customer_01545,Retail,11,2019-07-23,Silver
1546,Customer_01546,retail,18,2018-08-13,Bronze
1547,Customer_01547,Retail,17,2018-07-03,Silver
1548,Customer_01548,Enterprise,21,2018-06-22,Bronze
1549,Customer_01549,Retail,12,2020-04-24,Bronze
1550,Customer_01550,Retail,20,2020-06-08,Bronze
1551,Customer_01551,Retail,9,2017-12-16,Gold
1552,Customer_01552,Retail,13,2018-11-24,Silver
1553,Customer_01553,retail,13,2018-03-28,Bronze
1554,Customer_01554,Retail,18,2019-08-19,Bronze
1555,Customer_01555,Retail,16,2018-03-10,Silver
1556,Customer_01556,Enterprise,2,2019-01-18,Platinum
1557,Customer_01557,SME,21,2018-12-15,Bronze
1558,Customer_01558,Retail,19,2021-04-10,Bronze
1559,Customer_01559,Wholesale,3,2019-09-04,Gold
1560,Customer_01560,SME,25,2018-12-31,Gold
1561,Customer_01561,SME,17,2018-11-17,Platinum
1562,Customer_01562,Wholesale,3,2018-01-26,Bronze
1563,Customer_01563,SME,13,2020-08-29,Bronze
1564,Customer_01564,SME,21,2020-10-05,Silver
1565,Customer_01565,Enterprise,7,2018-01-08,Bronze
1566,Customer_01566,Retail,24,2017-12-14,Gold
1567,Customer_01567,Retail,11,2021-04-07,Bronze
1568,Customer_01568,Retail,6,2020-06-13,Silver
1569,Customer_01569,Retail,9,2018-02-09,Platinum
1570,Customer_01570,Retail,14,2021-03-08,Platinum
1571,Customer_01571,Retail,18,2018-10-15,Silver
1572,Customer_01572,Wholesale,24,2021-07-17,Platinum
1573,Customer_01573,Wholesale,5,2021-04-09,Bronze
1574,Customer_01574,SME,25,2018-10-12,Silver
1575,Customer_01575,Retail,14,2019-07-05,Bronze
1576,Customer_01576,Retail,4,2019-09-22,Platinum
1577,Customer_01577,Enterprise,24,2018-06-27,Platinum
1578,Customer_01578,SME,9,2020-09-28,Bronze
1579,Customer_01579,SME,16,2019-12-09,Bronze
1580,Customer_01580,SME,18,2019-07-04,Silver
1581,Customer_01581,SME,1,2018-12-19,Bronze
1582,Customer_01582,Retail,6,2020-08-21,Gold
1583,Customer_01583,Retail,18,2019-05-27,Bronze
1584,Customer_01584,Retail,9,2020-02-29,Gold
1585,Customer_01585,Wholesale,1,2019-10-12,Silver
1586,Customer_01586,SME,1,2018-06-18,Silver
1587,Customer_01587,Retail,21,2020-05-21,Bronze
1588,Customer_01588,Wholesale,4,2019-04-05,Platinum
1589,Customer_01589,Retail,3,2018-02-19,Silver
1590,Customer_01590,Retail,15,2018-11-15,Silver
1591,Customer_01591,Retail,3,2017-12-10,Silver
1592,Customer_01592,Retail,17,2019-08-10,Platinum
1593,Customer_01593,SME,14,2020-11-05,Gold
1594,Customer_01594,Retail,17,2017-12-06,Gold
1595,Customer_01595,SME,13,2019-05-11,Silver
1596,Customer_01596,Wholesale,20,2021-01-04,Gold
1597,Customer_01597,Retail,17,2020-09-13,Bronze
1598,Customer_01598,Retail,11,2020-12-04,Gold
1599,Customer_01599,SME,1,2018-07-31,Silver
1600,Customer_01600,Retail,7,2021-08-16,Silver
1601,Customer_01601,SME,4,2018-12-19,Platinum
1602,Customer_01602,Retail,1,2019-09-23,Platinum
1603,Customer_01603,wholesale,7,2021-09-13,Silver
1604,Customer_01604,SME,6,2019-06-26,Silver
1605,Customer_01605,Retail,2,2018-11-29,Gold
1606,Customer_01606,Retail,8,2019-01-09,Platinum
1607,Customer_01607,SME,13,2019-11-01,Gold
1608,Customer_01608,Retail,5,2020-08-16,Bronze
1609,Customer_01609,Retail,7,2021-05-01,Bronze
1610,Customer_01610,Retail,1,2021-12-14,Gold
1611,Customer_01611,Retail,2,2020-07-11,Gold
1612,Customer_01612,Enterprise,4,2019-05-29,Gold
1613,Customer_01613,Enterprise,12,2021-11-06,Silver
1614,Customer_01614,Retail,17,2017-11-25,Silver
1615,Customer_01615,SME,20,2019-08-07,Silver
1616,Customer_01616,Retail,16,2020-10-17,Gold
1617,Customer_01617,Retail,16,2018-01-19,Bronze
1618,Customer_01618,Wholesale,24,2021-04-01,Silver
1619,Customer_01619,SME,7,2018-01-26,Gold
1620,Customer_01620,Retail,20,2020-11-05,Gold
1621,Customer_01621,Retail,24,2020-06-11,Bronze
1622,Customer_01622,Wholesale,15,2020-04-03,Gold
1623,Customer_01623,SME,22,2017-12-01,Bronze
1624,Customer_01624,Retail,4,2020-12-21,Bronze
1625,Customer_01625,Retail,22,2018-01-03,Silver
1626,Customer_01626,Enterprise,15,2020-07-30,Bronze
1627,Customer_01627,Retail,6,2020-10-31,Platinum
1628,Customer_01628,Retail,2,2019-05-20,Platinum
1629,Customer_01629,Retail,18,2019-02-26,Bronze
1630,Customer_01630,Retail,11,2020-08-02,Gold
1631,Customer_01631,Retail,8,2021-06-14,Silver
1632,Customer_01632,SME,10,2020-05-17,Gold
1633,Customer_01633,Wholesale,25,2019-10-14,Gold
1634,Customer_01634,Wholesale,11,2021-11-02,Silver
1635,Customer_01635,SME,2,2021-09-06,Bronze
1636,Customer_01636,Retail,7,2018-03-27,Bronze
1637,Customer_01637,Retail,4,2021-11-09,Silver
1638,Customer_01638,SME,18,2020-05-01,Platinum
1639,Customer_01639,Retail,21,2018-11-13,Silver
1640,Customer_01640,Enterprise,22,2020-08-27,Silver
1641,Customer_01641,Enterprise,16,2019-12-21,Bronze
1642,Customer_01642,Retail,20,2021-08-25,Platinum
1643,Customer_01643,Retail,11,2018-09-28,Bronze
1644,Customer_01644,Retail,16,2019-05-26,Gold
1645,Customer_01645,Retail,3,2018-07-04,Silver
1646,Customer_01646,Retail,14,2018-06-16,Bronze
1647,Customer_01647,Retail,14,2020-07-24,Bronze
1648,Customer_01648,Enterprise,1,2021-11-01,Silver
1649,Customer_01649,SME,14,2020-07-31,Bronze
1650,Customer_01650,SME,19,2021-05-29,Gold
1651,Customer_01651,retail,10,2019-10-25,Gold
1652,Customer_01652,Retail,14,2021-05-27,Bronze
1653,Customer_01653,Retail,8,2018-03-21,Silver
1654,Customer_01654,Retail,7,2019-07-13,Bronze
1655,Customer_01655,SME,4,2020-12-18,Bronze
1656,Customer_01656,Retail,9,2018-03-22,Gold
1657,Customer_01657,Retail,21,2018-11-04,Gold
1658,Customer_01658,SME,24,2020-03-16,Gold
1659,Customer_01659,Retail,16,2021-05-27,Bronze
1660,Customer_01660,Retail,16,2020-08-04,Silver
1661,Customer_01661,Retail,16,2019-08-09,Silver
1662,Customer_01662,Wholesale,12,2018-11-10,Platinum
1663,Customer_01663,Enterprise,11,2020-12-05,Silver
1664,Customer_01664,Retail,16,2018-12-15,Platinum
1665,Customer_01665,SME,20,2020-11-03,Bronze
1666,Customer_01666,SME,11,2020-12-27,Silver
1667,Customer_01667,SME,15,2020-03-02,Gold
1668,Customer_01668,Retail,12,2021-05-05,Silver
1669,Customer_01669,Retail,8,2020-05-05,Silver
1670,Customer_01670,SME,8,2020-07-14,Silver
1671,Customer_01671,Retail,2,2020-11-07,Platinum
1672,Customer_01672,Wholesale,11,2018-10-26,Bronze
1673,Customer_01673,Enterprise,18,2020-08-22,Platinum
1674,Customer_01674,Retail,18,2019-02-24,Silver
1675,Customer_01675,enterprise,25,2019-01-17,Silver
1676,Customer_01676,SME,1,2019-04-09,Silver
1677,Customer_01677,Enterprise,20,2020-11-24,Bronze
1678,Customer_01678,Retail,20,2018-08-06,Platinum
1679,Customer_01679,SME,11,2021-01-12,Platinum
1680,Customer_01680,Wholesale,8,2020-11-12,Platinum
1681,Customer_01681,Enterprise,9,2018-05-30,Platinum
1682,Customer_01682,SME,18,2020-08-10,Silver
1683,Customer_01683,Enterprise,22,2019-02-21,Silver
1684,Customer_01684,Retail,17,2021-10-30,Gold
1685,Customer_01685,Retail,13,2019-06-25,Bronze
1686,Customer_01686,Retail,17,2018-06-08,Gold
1687,Customer_01687,Wholesale,2,2019-02-03,Silver
1688,Customer_01688,Wholesale,16,2019-08-12,Silver
1689,Customer_01689,Wholesale,2,2018-07-08,Silver
1690,Customer_01690,Retail,24,2020-10-11,Silver
1691,Customer_01691,Enterprise,23,2020-06-15,Bronze
1692,Customer_01692,SME,13,2021-09-19,Silver
1693,Customer_01693,Retail,10,2019-02-19,Silver
1694,Customer_01694,Enterprise,19,2019-01-12,Bronze
1695,Customer_01695,Wholesale,16,2018-12-01,Bronze
1696,Customer_01696,Wholesale,18,2018-12-05,Silver
1697,Customer_01697,Retail,13,2021-06-24,Bronze
1698,Customer_01698,Enterprise,6,2019-04-08,Gold
1699,Customer_01699,SME,2,2018-11-14,Bronze
1700,Customer_01700,Enterprise,8,2021-03-02,Silver
1701,Customer_01701,SME,14,2020-01-18,Bronze
1702,Customer_01702,SME,11,2018-04-03,Silver
1703,Customer_01703,Retail,13,2020-04-19,Silver
1704,Customer_01704,Wholesale,7,2018-11-29,Silver
1705,Customer_01705,Retail,24,2019-10-29,Silver
1706,Customer_01706,SME,10,2019-04-21,Silver
1707,Customer_01707,Retail,22,2019-06-07,Bronze
1708,Customer_01708,Retail,10,2019-05-01,Silver
1709,Customer_01709,SME,12,2018-10-20,Silver
1710,Customer_01710,Retail,16,2018-04-16,Silver
1711,Customer_01711,Enterprise,7,2020-10-15,Silver
1712,Customer_01712,Retail,6,2018-03-11,Gold
1713,Customer_01713,SME,10,2019-06-05,Silver
1714,Customer_01714,SME,21,2019-07-23,Bronze
1715,Customer_01715,Retail,4,2020-08-28,Bronze
1716,Customer_01716,Enterprise,11,2020-04-16,Bronze
1717,Customer_01717,Retail,17,2019-04-30,Silver
1718,Customer_01718,Wholesale,18,2020-07-05,Gold
1719,Customer_01719,Wholesale,11,2020-10-28,Gold
1720,Customer_01720,SME,3,2018-08-22,Silver
1721,Customer_01721,Retail,1,2020-04-18,Bronze
1722,Customer_01722,Retail,12,2019-05-11,Gold
1723,Customer_01723,Enterprise,21,2021-11-16,Bronze
1724,Customer_01724,Wholesale,1,2021-09-08,Silver
1725,Customer_01725,Retail,23,2018-07-09,Gold
1726,Customer_01726,Retail,17,2021-06-02,Silver
1727,Customer_01727,Retail,1,2018-09-26,Bronze
1728,Customer_01728,SME,9,2018-04-22,Bronze
1729,Customer_01729,Retail,6,2020-01-10,Silver
1730,Customer_01730,Retail,24,2018-05-16,Bronze
1731,Customer_01731,SME,14,2020-04-01,Silver
1732,Customer_01732,Retail,9,2018-02-04,Silver
1733,Customer_01733,Enterprise,7,2021-01-11,Bronze
1734,Customer_01734,Retail,15,2020-03-31,Bronze
1735,Customer_01735,SME,1,2020-05-28,Gold
1736,Customer_01736,Enterprise,7,2018-10-13,Silver
1737,Customer_01737,SME,5,2021-10-28,Gold
1738,Customer_01738,Retail,16,2018-08-08,Silver
1739,Customer_01739,Wholesale,17,2021-11-27,Bronze
1740,Customer_01740,Enterprise,12,2020-09-15,Silver
1741,Customer_01741,Retail,4,2019-07-22,Silver
1742,Customer_01742,Retail,10,2021-05-28,Silver
1743,Customer_01743,Retail,22,2019-12-28,Gold
1744,Customer_01744,SME,6,2017-11-28,Platinum
1745,Customer_01745,Enterprise,5,2018-08-16,Gold
1746,Customer_01746,Wholesale,3,2021-11-17,Silver
1747,Customer_01747,Enterprise,21,2019-07-29,Silver
1748,Customer_01748,Wholesale,3,2019-07-20,Silver
1749,Customer_01749,Retail,15,2021-09-21,Bronze
1750,Customer_01750,Retail,25,2019-05-02,Gold
1751,Customer_01751,Wholesale,17,2019-11-12,Gold
1752,Customer_01752,Retail,11,2019-03-16,Bronze
1753,Customer_01753,SME,6,2020-10-12,Platinum
1754,Customer_01754,SME,1,2020-12-14,Gold
1755,Customer_01755,Retail,4,2018-12-25,Silver
1756,Customer_01756,Wholesale,24,2019-01-15,Platinum
1757,Customer_01757,Retail,4,2021-05-04,Bronze
1758,Customer_01758,SME,1,2021-02-11,Bronze
1759,Customer_01759,SME,21,2019-08-06,Bronze
1760,Customer_01760,SME,11,2018-08-07,Silver
1761,Customer_01761,Retail,9,2021-03-05,Silver
1762,Customer_01762,Retail,18,2021-02-07,Platinum
1763,Customer_01763,Retail,14,2018-09-08,Bronze
1764,Customer_01764,Retail,23,2019-02-21,Bronze
1765,Customer_01765,Retail,12,2018-04-19,Silver
1766,Customer_01766,Retail,18,2018-10-14,Bronze
1767,Customer_01767,SME,22,2018-02-02,Gold
1768,Customer_01768,Retail,12,2021-03-24,Silver
1769,Customer_01769,Retail,8,2020-11-20,Platinum
1770,Customer_01770,SME,25,2021-01-10,Silver
1771,Customer_01771,Wholesale,6,2021-10-10,Bronze
1772,Customer_01772,Enterprise,1,2018-10-21,Bronze
1773,Customer_01773,Wholesale,15,2019-04-15,Bronze
1774,Customer_01774,SME,25,2021-08-26,Platinum
1775,Customer_01775,Wholesale,3,2021-03-10,Silver
1776,Customer_01776,Wholesale,22,2021-03-21,Silver
1777,Customer_01777,Enterprise,21,2020-05-07,Bronze
1778,Customer_01778,Retail,24,2020-02-18,Gold
1779,Customer_01779,Retail,11,2020-10-25,Bronze
1780,Customer_01780,Retail,7,2018-03-08,Gold
1781,Customer_01781,Retail,13,2021-02-16,Gold
1782,Customer_01782,Enterprise,4,2019-09-12,Bronze
1783,Customer_01783,Retail,22,2020-03-16,Silver
1784,Customer_01784,Retail,17,2020-05-30,Bronze
1785,Customer_01785,Retail,13,2018-08-12,Silver
1786,Customer_01786,SME,13,2017-12-26,Platinum
1787,Customer_01787,Retail,18,2021-12-24,Silver
1788,Customer_01788,Wholesale,14,2020-02-06,Gold
1789,Customer_01789,SME,21,2021-07-07,Silver
1790,Customer_01790,Retail,24,2020-03-22,Bronze
1791,Customer_01791,Enterprise,24,2019-06-21,Gold
1792,Customer_01792,Retail,16,2020-04-24,Silver
1793,Customer_01793,Retail,19,2020-09-25,Bronze
1794,Customer_01794,Wholesale,8,2020-09-20,Silver
1795,Customer_01795,SME,1,2020-10-09,Silver
1796,Customer_01796,Retail,11,2020-08-31,Gold
1797,Customer_01797,Wholesale,22,2020-06-20,Bronze
1798,Customer_01798,retail,4,2019-03-07,Gold
1799,Customer_01799,Wholesale,14,2021-08-10,Silver
1800,Customer_01800,Wholesale,5,2021-11-01,Bronze
1801,Customer_01801,Wholesale,11,2019-11-18,Bronze
1802,Customer_01802,Wholesale,4,2019-03-16,Gold
1803,Customer_01803,Retail,19,2020-12-09,Silver
1804,Customer_01804,Wholesale,21,2021-03-06,Silver
1805,Customer_01805,Wholesale,19,2019-06-09,Bronze
1806,Customer_01806,Wholesale,18,2020-06-04,Silver
1807,Customer_01807,Retail,6,2018-12-24,Gold
1808,Customer_01808,Retail,14,2021-05-27,Bronze
1809,Customer_01809,Retail,3,2021-07-04,Platinum
1810,Customer_01810,Retail,10,2019-09-25,Bronze
1811,Customer_01811,Retail,13,2020-05-23,Bronze
1812,Customer_01812,Retail,17,2019-01-03,Silver
1813,Customer_01813,Enterprise,3,2019-12-04,Gold
1814,Customer_01814,Retail,21,2020-07-19,Bronze
1815,Customer_01815,SME,12,2021-05-07,Silver
1816,Customer_01816,Wholesale,23,2021-05-01,Bronze
1817,Customer_01817,Enterprise,14,2018-11-25,Silver
1818,Customer_01818,Retail,14,2021-01-27,Silver
1819,Customer_01819,Retail,18,2019-12-10,Platinum
1820,Customer_01820,Wholesale,21,2018-08-23,Silver
1821,Customer_01821,sme,4,2018-04-26,Silver
1822,Customer_01822,Retail,13,2020-11-26,Silver
1823,Customer_01823,Wholesale,1,2021-07-21,Bronze
1824,Customer_01824,Wholesale,12,2018-10-27,Bronze
1825,Customer_01825,Enterprise,21,2019-03-08,Platinum
1826,Customer_01826,Retail,22,2020-08-23,Bronze
1827,Customer_01827,Wholesale,8,2019-07-26,Gold
1828,Customer_01828,Retail,10,2021-03-24,Bronze
1829,Customer_01829,SME,14,2019-02-15,Gold
1830,Customer_01830,Retail,10,2019-01-07,Bronze
1831,Customer_01831,Retail,5,2020-10-09,Platinum
1832,Customer_01832,SME,8,2020-01-30,Silver
1833,Customer_01833,Retail,11,2020-08-18,Bronze
1834,Customer_01834,Retail,13,2021-11-16,Silver
1835,Customer_01835,Retail,24,2021-06-25,Silver
1836,Customer_01836,Retail,14,2018-01-23,Bronze
1837,Customer_01837,retail,10,2020-02-17,Bronze
1838,Customer_01838,Retail,17,2021-05-25,Gold
1839,Customer_01839,Enterprise,20,2021-10-27,Gold
1840,Customer_01840,Enterprise,11,2020-07-20,Bronze
1841,Customer_01841,Retail,13,2017-12-19,Gold
1842,Customer_01842,Wholesale,6,2020-06-03,Bronze
1843,Customer_01843,Retail,22,2017-11-24,Bronze
1844,Customer_01844,SME,22,2019-12-29,Silver
1845,Customer_01845,Retail,5,2018-11-13,Bronze
1846,Customer_01846,Wholesale,9,2018-10-11,Bronze
1847,Customer_01847,Retail,7,2021-11-20,Silver
1848,Customer_01848,Wholesale,24,2021-12-23,Bronze
1849,Customer_01849,Retail,2,2018-03-20,Bronze
1850,Customer_01850,Enterprise,6,2018-03-05,Gold
1851,Customer_01851,Retail,8,2021-06-17,Silver
1852,Customer_01852,SME,15,2019-05-09,Gold
1853,Customer_01853,Wholesale,7,2018-03-18,Silver
1854,Customer_01854,Enterprise,14,2018-02-06,Silver
1855,Customer_01855,SME,19,2020-10-14,Bronze
1856,Customer_01856,SME,21,2018-08-24,Gold
1857,Customer_01857,Retail,3,2019-05-08,Bronze
1858,Customer_01858,Retail,4,2018-03-12,Bronze
1859,Customer_01859,Retail,3,2021-05-26,Gold
1860,Customer_01860,Retail,23,2019-07-15,Gold
1861,Customer_01861,Wholesale,17,2021-11-26,Silver
1862,Customer_01862,SME,14,2020-07-15,Bronze
1863,Customer_01863,SME,20,2021-12-15,Bronze
1864,Customer_01864,Wholesale,15,2020-03-08,Silver
1865,Customer_01865,Wholesale,6,2018-09-03,Gold
1866,Customer_01866,SME,13,2019-04-20,Silver
1867,Customer_01867,SME,18,2020-09-13,Bronze
1868,Customer_01868,Retail,1,2020-04-01,Bronze
1869,Customer_01869,Wholesale,16,2020-06-29,Silver
1870,Customer_01870,SME,13,2018-12-31,Silver
1871,Customer_01871,Retail,2,2020-11-28,Bronze
1872,Customer_01872,retail,7,2021-08-17,Bronze
1873,Customer_01873,SME,12,2019-12-03,Bronze
1874,Customer_01874,SME,9,2018-08-06,Bronze
1875,Customer_01875,SME,8,2020-01-17,Silver
1876,Customer_01876,Enterprise,17,2021-03-01,Bronze
1877,Customer_01877,Retail,11,2021-10-24,Silver
1878,Customer_01878,Retail,13,2018-02-16,Gold
1879,Customer_01879,Wholesale,20,2018-11-17,Platinum
1880,Customer_01880,Wholesale,3,2021-05-13,Platinum
1881,Customer_01881,Wholesale,9,2021-09-13,Bronze
1882,Customer_01882,Wholesale,2,2021-06-22,Bronze
1883,Customer_01883,Retail,24,2020-06-16,Bronze
1884,Customer_01884,Enterprise,5,2018-09-02,Gold
1885,Customer_01885,Retail,21,2021-05-07,Bronze
1886,Customer_01886,Retail,5,2018-08-22,Silver
1887,Customer_01887,Retail,9,2021-12-30,Bronze
1888,Customer_01888,Retail,16,2018-12-20,Bronze
1889,Customer_01889,SME,21,2020-11-04,Gold
1890,Customer_01890,Retail,5,2018-01-22,Silver
1891,Customer_01891,Retail,6,2020-01-19,Silver
1892,Customer_01892,Enterprise,23,2020-11-22,Platinum
1893,Customer_01893,Wholesale,9,2021-01-02,Bronze
1894,Customer_01894,Retail,6,2018-08-11,Bronze
1895,Customer_01895,Retail,19,2020-05-07,Silver
1896,Customer_01896,Retail,3,2020-07-22,Silver
1897,Customer_01897,Wholesale,22,2018-12-25,Silver
1898,Customer_01898,Retail,22,2019-10-18,Bronze
1899,Customer_01899,Retail,22,2019-04-12,Platinum
1900,Customer_01900,Retail,8,2020-03-04,Bronze
1901,Customer_01901,Wholesale,3,2021-09-27,Silver
1902,Customer_01902,Retail,11,2021-12-24,Silver
1903,Customer_01903,SME,9,2021-11-04,Platinum
1904,Customer_01904,Retail,24,2019-08-24,Silver
1905,Customer_01905,Wholesale,16,2019-11-23,Platinum
1906,Customer_01906,Retail,24,2018-12-07,Bronze
1907,Customer_01907,Retail,19,2018-05-01,Silver
1908,Customer_01908,Retail,18,2021-04-15,Gold
1909,Customer_01909,SME,3,2018-01-27,Silver
1910,Customer_01910,SME,2,2018-03-06,Silver
1911,Customer_01911,Retail,2,2019-06-23,Platinum
1912,Customer_01912,Retail,15,2019-10-29,Bronze
1913,Customer_01913,SME,6,2021-04-12,Silver
1914,Customer_01914,Wholesale,25,2021-04-09,Gold
1915,Customer_01915,Retail,4,2021-12-05,Platinum
1916,Customer_01916,retail,24,2019-05-09,Platinum
1917,Customer_01917,Wholesale,17,2020-03-23,Gold
1918,Customer_01918,Enterprise,3,2021-03-20,Bronze
1919,Customer_01919,Wholesale,2,2021-06-15,Platinum
1920,Customer_01920,SME,10,2021-09-28,Silver
1921,Customer_01921,Retail,9,2019-05-16,Silver
1922,Customer_01922,Retail,8,2019-03-11,Silver
1923,Customer_01923,retail,14,2019-05-30,Gold
1924,Customer_01924,Retail,4,2021-07-19,Silver
1925,Customer_01925,Retail,4,2021-10-31,Gold
1926,Customer_01926,Retail,18,2021-07-26,Bronze
1927,Customer_01927,Retail,25,2018-12-01,Bronze
1928,Customer_01928,Enterprise,7,2018-12-19,Silver
1929,Customer_01929,Retail,24,2020-10-16,Bronze
1930,Customer_01930,Retail,9,2021-10-11,Silver
1931,Customer_01931,Wholesale,9,2020-09-09,Bronze
1932,Customer_01932,wholesale,3,2018-09-05,Silver
1933,Customer_01933,Enterprise,11,2021-05-31,Bronze
1934,Customer_01934,SME,13,2018-09-25,Bronze
1935,Customer_01935,Enterprise,17,2020-02-06,Silver
1936,Customer_01936,Retail,4,2021-06-03,Bronze
1937,Customer_01937,Retail,5,2018-03-03,Bronze
1938,Customer_01938,Wholesale,11,2019-11-16,Bronze
1939,Customer_01939,Retail,2,2019-03-31,Bronze
1940,Customer_01940,Retail,4,2021-08-10,Silver
1941,Customer_01941,Retail,16,2020-06-23,Bronze
1942,Customer_01942,Retail,24,2019-05-29,Silver
1943,Customer_01943,Retail,15,2019-05-09,Silver
1944,Customer_01944,Retail,4,2021-09-29,Silver
1945,Customer_01945,SME,25,2019-07-10,Silver
1946,Customer_01946,SME,14,2018-02-15,Bronze
1947,Customer_01947,Retail,18,2018-10-10,Platinum
1948,Customer_01948,SME,5,2021-02-24,Silver
1949,Customer_01949,Retail,15,2018-04-04,Bronze
1950,Customer_01950,SME,2,2019-03-14,Platinum
1951,Customer_01951,SME,16,2021-10-08,Silver
1952,Customer_01952,Retail,6,2021-06-23,Silver
1953,Customer_01953,Enterprise,23,2018-03-22,Gold
1954,Customer_01954,SME,2,2021-02-21,Bronze
1955,Customer_01955,SME,17,2021-08-09,Gold
1956,Customer_01956,SME,4,2020-02-25,Silver
1957,Customer_01957,Wholesale,18,2019-11-05,Silver
1958,Customer_01958,Retail,13,2019-08-26,Bronze
1959,Customer_01959,SME,25,2019-04-19,Bronze
1960,Customer_01960,Wholesale,17,2017-11-25,Platinum
1961,Customer_01961,Wholesale,10,2018-11-20,Bronze
1962,Customer_01962,Retail,3,2021-11-24,Bronze
1963,Customer_01963,Wholesale,15,2021-08-22,Silver
1964,Customer_01964,Retail,12,2022-01-01,Gold
1965,Customer_01965,Enterprise,2,2020-05-19,Bronze
1966,Customer_01966,Retail,15,2020-07-25,Gold
1967,Customer_01967,Enterprise,6,2018-03-03,Silver
1968,Customer_01968,SME,6,2020-07-01,Gold
1969,Customer_01969,Retail,1,2021-11-17,Bronze
1970,Customer_01970,Wholesale,10,2018-05-17,Bronze
1971,Customer_01971,Retail,6,2020-12-07,Silver
1972,Customer_01972,SME,2,2018-04-04,Bronze
1973,Customer_01973,Enterprise,11,2018-10-28,Silver
1974,Customer_01974,Retail,6,2018-05-22,Bronze
1975,Customer_01975,Retail,4,2018-08-21,Gold
1976,Customer_01976,Retail,12,2021-06-01,Gold
1977,Customer_01977,Retail,2,2019-06-07,Gold
1978,Customer_01978,SME,25,2020-04-23,Platinum
1979,Customer_01979,Enterprise,12,2019-06-03,Platinum
1980,Customer_01980,Retail,25,2018-12-10,Silver
1981,Customer_01981,SME,23,2019-12-12,Silver
1982,Customer_01982,Retail,25,2020-09-20,Gold
1983,Customer_01983,SME,14,2018-03-29,Platinum
1984,Customer_01984,Retail,11,2019-04-13,Platinum
1985,Customer_01985,Wholesale,18,2018-05-14,Gold
1986,Customer_01986,SME,3,2021-01-11,Bronze
1987,Customer_01987,Retail,22,2018-07-24,Platinum
1988,Customer_01988,Wholesale,9,2020-09-03,Platinum
1989,Customer_01989,SME,1,2020-02-11,Silver
1990,Customer_01990,Retail,6,2018-06-21,Gold
1991,Customer_01991,Retail,7,2020-07-18,Silver
1992,Customer_01992,Wholesale,1,2020-12-22,Platinum
1993,Customer_01993,Retail,17,2018-03-30,Bronze
1994,Customer_01994,Retail,3,2018-01-16,Gold
1995,Customer_01995,Retail,22,2020-09-22,Bronze
1996,Customer_01996,Enterprise,12,2020-09-29,Bronze
1997,Customer_01997,Retail,18,2021-01-25,Bronze
1998,Customer_01998,Retail,9,2021-11-27,Silver
1999,Customer_01999,SME,4,2019-09-25,Bronze
2000,Customer_02000,Wholesale,5,2020-12-15,Platinum
2001,Customer_02001,SME,17,2018-07-08,Silver
2002,Customer_02002,Retail,18,2021-04-20,Gold
2003,Customer_02003,SME,7,2019-05-25,Bronze
2004,Customer_02004,Wholesale,9,2019-12-03,Bronze
2005,Customer_02005,Retail,24,2019-06-29,Gold
2006,Customer_02006,SME,22,2021-07-16,Gold
2007,Customer_02007,Retail,11,2020-02-02,Silver
2008,Customer_02008,retail,7,2019-06-07,Gold
2009,Customer_02009,Retail,8,2020-08-08,Gold
2010,Customer_02010,Wholesale,14,2018-05-30,Silver
2011,Customer_02011,Retail,15,2019-10-30,Platinum
2012,Customer_02012,Retail,5,2020-07-07,Gold
2013,Customer_02013,Retail,2,2021-11-16,Silver
2014,Customer_02014,Retail,13,2021-04-24,Silver
2015,Customer_02015,Retail,20,2020-01-18,Bronze
2016,Customer_02016,Wholesale,4,2020-05-11,Bronze
2017,Customer_02017,Retail,11,2018-06-04,Gold
2018,Customer_02018,Retail,5,2018-10-11,Gold
2019,Customer_02019,Wholesale,7,2021-05-08,Bronze
2020,Customer_02020,Retail,16,2019-07-29,Silver
2021,Customer_02021,Wholesale,8,2020-02-20,Bronze
2022,Customer_02022,Retail,7,2021-08-03,Bronze
2023,Customer_02023,Retail,25,2019-04-09,Platinum
2024,Customer_02024,Retail,5,2019-10-19,Silver
2025,Customer_02025,Retail,5,2021-08-23,Bronze
2026,Customer_02026,Retail,24,2020-01-30,Silver
2027,Customer_02027,SME,14,2018-12-31,Silver
2028,Customer_02028,Retail,2,2020-08-29,Gold
2029,Customer_02029,wholesale,11,2020-07-15,Platinum
2030,Customer_02030,Wholesale,15,2021-07-20,Silver
2031,Customer_02031,Retail,7,2021-03-01,Silver
2032,Customer_02032,Wholesale,14,2017-12-22,Silver
2033,Customer_02033,Retail,17,2019-06-15,Silver
2034,Customer_02034,Retail,7,2021-04-12,Bronze
2035,Customer_02035,Retail,21,2020-01-08,Bronze
2036,Customer_02036,Enterprise,12,2021-03-18,Gold
2037,Customer_02037,SME,25,2020-03-08,Silver
2038,Customer_02038,retail,3,2021-05-28,Silver
2039,Customer_02039,Wholesale,9,2019-06-18,Bronze
2040,Customer_02040,Enterprise,19,2019-08-30,Gold
2041,Customer_02041,Retail,23,2019-05-27,Bronze
2042,Customer_02042,Enterprise,6,2020-03-07,Silver
2043,Customer_02043,Wholesale,25,2020-10-30,Gold
